STRUCTURE,STRUCTURE_ID,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,0,2,VALUE_EUR,2021-11,8168
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,0,2,VALUE_EUR,2021-12,2495
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,0,2,VALUE_EUR,2022-01,2228
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,0,2,VALUE_EUR,2022-10,14591
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,0,2,VALUE_EUR,2022-12,12
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,0,2,VALUE_EUR,2023-09,240788
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,0,2,VALUE_EUR,2023-10,731946
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,0,2,VALUE_EUR,2023-11,1090
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,0,2,VALUE_EUR,2023-12,291390
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,0,2,VALUE_EUR,2024-01,167
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,0,2,VALUE_EUR,2024-02,115
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,0,2,VALUE_EUR,2024-03,45456
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,0,2,VALUE_EUR,2024-04,162
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,0,2,VALUE_EUR,2024-05,104492
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,0,2,VALUE_EUR,2024-07,1599637
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,0,2,VALUE_EUR,2024-09,20
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,0,2,VALUE_EUR,2024-10,203
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,0,2,VALUE_EUR,2024-11,304
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,0,2,VALUE_EUR,2024-12,36000
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,0,2,VALUE_EUR,2025-01,225522
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,0,2,VALUE_EUR,2025-04,207
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,0,2,VALUE_EUR,2025-07,333012
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,0,2,VALUE_EUR,2025-08,70180
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,0,2,VALUE_EUR,2025-09,515888
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,0,2,VALUE_EUR,2025-10,204766
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,0,2,VALUE_EUR,2025-11,87905
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2015-04,38
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2017-10,157111
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2019-10,78526
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2020-04,55559
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2020-06,15796
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2020-08,66179
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2020-10,37391
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2020-12,57979
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2021-02,16447
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2021-07,19577
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2021-08,82716
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2021-10,98413
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2021-11,35422
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2021-12,20116
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2022-01,19760
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2022-05,40423
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2022-10,61936
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2022-12,38179
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2023-04,9040
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2023-05,92040
